Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
79,0.01,0.016925418424430422,0.0651610862754473,99.43166666666667,98.18
80,0.01,0.016260441951217876,0.060893425552346524,99.465,98.37
81,0.01,0.01567925345482439,0.06910553360042396,99.475,98.31
82,0.01,0.016150359019785048,0.06222713251421286,99.45333333333333,98.34
83,0.01,0.015778237896908603,0.060230759498107585,99.45166666666667,98.34
84,0.01,0.015322592494458595,0.05846348174052266,99.49833333333333,98.42
85,0.01,0.015160186651349838,0.06484934937318818,99.50333333333333,98.12
86,0.01,0.015055136218999522,0.06203169230138883,99.49833333333333,98.24
87,0.01,0.015066645247818304,0.06375842260986594,99.47166666666666,98.29
88,0.01,0.014345314793736994,0.0620366436268208,99.495,98.22
89,0.01,0.01406241603986978,0.06141820015998827,99.505,98.31
