Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
69,0.0012330763084749548,0.04092372291267657,0.0732124139043906,98.70166666666667,97.82
70,0.0010066669591508905,0.03851048118779376,0.07041666099607387,98.805,97.76
71,0.0010830233882762668,0.037246426261131414,0.07620742546496795,98.81833333333333,97.73
72,0.0007430007538501463,0.038538494357851144,0.0729397716563103,98.805,97.84
73,0.0008267443712251639,0.037727561274440144,0.07409289394261369,98.77833333333334,97.76
74,0.0007351501975998984,0.037531291361652945,0.0692418336856793,98.79666666666667,97.88
75,0.0008704301922813412,0.03695520385603375,0.06876742801672385,98.83,97.93
76,0.0009097549889668442,0.03719570677005636,0.07175162003581727,98.78833333333333,98.0
77,0.0010365280402506193,0.03791184889957873,0.06951072387878152,98.82666666666667,97.96
78,0.000820091715768005,0.038615142998123256,0.06910027662042979,98.74166666666666,97.89
79,0.0008702142966055212,0.03675213936180907,0.07011733483949492,98.89,97.93
80,0.0008286786914586864,0.03627751526874063,0.0720509926209769,98.82166666666667,97.95
81,0.0007806952830362496,0.03754109044438665,0.07126798642470032,98.78166666666667,97.98
82,0.0005487710594383009,0.037197401845402746,0.06696113476019566,98.84,98.11
83,0.00034824363460192025,0.03711212583944631,0.07419538887211709,98.83666666666667,97.72
84,0.00038593632376773324,0.03488791078033208,0.07063733927525911,98.89,97.88
85,0.0004347007568074109,0.036739801223363,0.06797992998113482,98.83833333333334,97.97
86,0.0005078762485397263,0.03652967878037504,0.07476236036838518,98.82666666666667,98.01
87,0.0004287548186349371,0.035451524213938386,0.07732550119836577,98.88166666666666,97.53
88,0.0002904127783238423,0.03600474921770509,0.07134724562323302,98.86,97.76
89,0.00031911942157398414,0.03453582294346359,0.07321277192539268,98.88833333333334,97.88
90,0.0003723853773978519,0.03599137597571391,0.06809576361267353,98.87666666666667,97.99
91,0.00033236517427215556,0.03383915400780888,0.06678954247026749,98.915,97.99
92,0.00038657529868905434,0.03534250625632336,0.07036721886213125,98.86166666666666,97.78
93,0.0003140876904107427,0.03510162263348111,0.07086220941047339,98.83666666666667,97.7
94,0.0003728902577301433,0.034417971624369256,0.06752942572885406,98.90166666666667,97.98
95,0.00037172366981919525,0.03498193569769805,0.06871513456512528,98.88666666666667,97.76
96,0.00040059691698471556,0.03460999386400473,0.0745011603416709,98.87666666666667,97.83
97,0.00036379260786821886,0.03629317031185359,0.07052837191060612,98.84666666666666,98.03
98,0.00031647858969875193,0.035349482805334106,0.07178819291853453,98.79666666666667,97.91
99,0.0002144995095788306,0.03418312696635779,0.07325186800459328,98.875,97.69
