Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
86,0.002745727325209443,1.7069147216999316,1.7318603050936558,39.142,37.78
87,0.0019407962823608472,1.6944597179017713,1.7386864530053108,39.5,38.66
88,0.0022178939428345625,1.6987080386532543,1.7394783208324651,39.178,38.12
89,0.002107222494922971,1.6949333967760092,1.7443276727275483,39.554,37.69
90,0.0014051864401368427,1.6966640377593467,1.7306328966359423,39.532,37.95
91,0.0013226972955937813,1.6965474984834872,1.7368974374358062,39.432,38.07
92,0.0015272903330461082,1.6935665912335487,1.7288620244165895,39.696,38.73
93,0.0016440219244517852,1.6947292837950274,1.748557945725265,39.682,37.59
94,0.0014564313565173647,1.6939910987149114,1.7355468455393603,39.668,37.51
95,0.0015623776614576389,1.6895112402908636,1.7326215095580764,39.714,38.52
96,0.0017886624670742943,1.690875207371724,1.7455610477240981,39.518,38.09
97,0.0012128469792339154,1.6910979476426264,1.7423317508333047,39.678,37.56
98,0.0010707140778981766,1.688865315426341,1.7347390249276617,39.83,38.05
99,0.001118254344159492,1.6924160103053998,1.7356456776333462,39.744,38.01
